Assignment,Activities,Date,Time,Action
131792,Spr 25 CoT Form A1r,05/08/2025,9:12:16,Page 8 Loaded
131792,Spr 25 CoT Form A1r,05/08/2025,9:23:06,Page next clicked on page 8
131792,Spr 25 CoT Form A1r,05/08/2025,9:23:08,Page 9 Loaded
131792,Spr 25 CoT Form A1r,05/08/2025,9:28:52,Page next clicked on page 9
131792,Spr 25 CoT Form A1r,05/08/2025,9:28:54,Page 10 Loaded
131792,Spr 25 CoT Form A1r,05/08/2025,9:30:56,Page next clicked on page 10
131792,Spr 25 CoT Form A1r,05/08/2025,9:30:57,Page 11 Loaded
131792,Spr 25 CoT Form A1r,05/08/2025,9:31:53,Page next clicked on page 11
131792,Spr 25 CoT Form A1r,05/08/2025,9:31:54,Missing answers
131792,Spr 25 CoT Form A1r,05/08/2025,9:32:20,Page next clicked on page 11
131792,Spr 25 CoT Form A1r,05/08/2025,9:32:21,Page 12 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:31:16,Continue activity Spring 2025 CoT HS Administration
131792,Spr 25 CoT Form A1r,05/09/2025,6:31:17,Page 12 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:33:26,Page next clicked on page 12
131792,Spr 25 CoT Form A1r,05/09/2025,6:33:27,Page 13 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:37:23,Page next clicked on page 13
131792,Spr 25 CoT Form A1r,05/09/2025,6:37:24,Page 14 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:39:55,Page next clicked on page 14
131792,Spr 25 CoT Form A1r,05/09/2025,6:39:57,Page 15 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:41:17,Page next clicked on page 15
131792,Spr 25 CoT Form A1r,05/09/2025,6:41:19,Page 17 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:43:24,Page next clicked on page 17
131792,Spr 25 CoT Form A1r,05/09/2025,6:43:25,Page 18 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:44:00,Page next clicked on page 18
131792,Spr 25 CoT Form A1r,05/09/2025,6:44:02,Page 19 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:44:42,Page next clicked on page 19
131792,Spr 25 CoT Form A1r,05/09/2025,6:44:44,Page 20 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:46:01,Page next clicked on page 20
131792,Spr 25 CoT Form A1r,05/09/2025,6:46:05,Page 21 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:48:00,Page next clicked on page 21
131792,Spr 25 CoT Form A1r,05/09/2025,6:48:05,Page 22 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:49:21,Page next clicked on page 22
131792,Spr 25 CoT Form A1r,05/09/2025,6:49:22,Page 23 Loaded
131792,Spr 25 CoT Form A1r,05/09/2025,6:50:26,Page next clicked on page 23
131792,Spr 25 CoT Form A1r,05/09/2025,6:50:30,End activity Spring 2025 CoT HS Administration
131799,Spr 25 CoT Form B1r,05/06/2025,9:06:32,Begin activity Spring 2025 CoT HS Administration
131799,Spr 25 CoT Form B1r,05/06/2025,9:06:32,Page 1 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:08:24,Page next clicked on page 1
131799,Spr 25 CoT Form B1r,05/06/2025,9:08:25,Page 2 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:08:34,Page next clicked on page 2
131799,Spr 25 CoT Form B1r,05/06/2025,9:08:34,Missing answers
131799,Spr 25 CoT Form B1r,05/06/2025,9:08:44,Page next clicked on page 2
131799,Spr 25 CoT Form B1r,05/06/2025,9:08:45,Page 3 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:09:14,Page next clicked on page 3
131799,Spr 25 CoT Form B1r,05/06/2025,9:09:16,Page 4 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:10:30,Page next clicked on page 4
131799,Spr 25 CoT Form B1r,05/06/2025,9:10:34,Missing answers
131799,Spr 25 CoT Form B1r,05/06/2025,9:10:43,Page next clicked on page 4
131799,Spr 25 CoT Form B1r,05/06/2025,9:10:47,Page 5 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:11:00,Page next clicked on page 5
131799,Spr 25 CoT Form B1r,05/06/2025,9:11:01,Page 6 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:12:28,Page next clicked on page 6
131799,Spr 25 CoT Form B1r,05/06/2025,9:12:29,Page 7 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:14:06,Page next clicked on page 7
131799,Spr 25 CoT Form B1r,05/06/2025,9:14:07,Page 8 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:14:40,Page next clicked on page 8
131799,Spr 25 CoT Form B1r,05/06/2025,9:14:42,Page 9 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:16:05,Page next clicked on page 9
131799,Spr 25 CoT Form B1r,05/06/2025,9:16:06,Page 10 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:19:13,Page next clicked on page 10
131799,Spr 25 CoT Form B1r,05/06/2025,9:19:15,Page 11 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:20:02,Page next clicked on page 11
131799,Spr 25 CoT Form B1r,05/06/2025,9:20:05,Page 12 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:27:13,Page next clicked on page 12
131799,Spr 25 CoT Form B1r,05/06/2025,9:27:16,Page 13 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:28:09,Page next clicked on page 13
131799,Spr 25 CoT Form B1r,05/06/2025,9:28:11,Page 14 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:29:43,Page next clicked on page 14
131799,Spr 25 CoT Form B1r,05/06/2025,9:29:52,Page 15 Loaded
131799,Spr 25 CoT Form B1r,05/06/2025,9:31:18,Page next clicked on page 15
131799,Spr 25 CoT Form B1r,05/06/2025,9:31:20,Page 16 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:50:34,Continue activity Spring 2025 CoT HS Administration
131799,Spr 25 CoT Form B1r,05/08/2025,8:50:35,Page 16 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:52:06,Page next clicked on page 16
131799,Spr 25 CoT Form B1r,05/08/2025,8:52:08,Page 17 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:52:31,Page next clicked on page 17
131799,Spr 25 CoT Form B1r,05/08/2025,8:52:33,Page 18 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:53:37,Page next clicked on page 18
131799,Spr 25 CoT Form B1r,05/08/2025,8:53:40,Page 19 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:55:40,Page next clicked on page 19
131799,Spr 25 CoT Form B1r,05/08/2025,8:55:43,Page 20 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:57:39,Page next clicked on page 20
131799,Spr 25 CoT Form B1r,05/08/2025,8:57:40,Page 21 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:58:07,Page next clicked on page 21
131799,Spr 25 CoT Form B1r,05/08/2025,8:58:08,Page 22 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,8:58:56,Page next clicked on page 22
131799,Spr 25 CoT Form B1r,05/08/2025,8:58:58,Page 23 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,9:00:13,Page next clicked on page 23
131799,Spr 25 CoT Form B1r,05/08/2025,9:00:14,Page 24 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,9:03:06,Page next clicked on page 24
131799,Spr 25 CoT Form B1r,05/08/2025,9:03:08,Page 25 Loaded
131799,Spr 25 CoT Form B1r,05/08/2025,9:04:01,Page next clicked on page 25
131799,Spr 25 CoT Form B1r,05/08/2025,9:04:05,End activity Spring 2025 CoT HS Administration
131795,Spr 25 CoT Form A1,05/08/2025,8:52:17,Begin activity Spring 2025 CoT HS Administration
131795,Spr 25 CoT Form A1,05/08/2025,8:52:17,Page 1 Loaded
131795,Spr 25 CoT Form A1,05/08/2025,8:52:24,Page next clicked on page 1
131795,Spr 25 CoT Form A1,05/08/2025,8:52:25,Page 2 Loaded
131795,Spr 25 CoT Form A1,05/08/2025,8:52:45,Page next clicked on page 2
131795,Spr 25 CoT Form A1,05/08/2025,8:52:46,Page 3 Loaded
131795,Spr 25 CoT Form A1,05/08/2025,8:53:15,Page next clicked on page 3
131795,Spr 25 CoT Form A1,05/08/2025,8:53:17,Page 4 Loaded
131795,Spr 25 CoT Form A1,05/08/2025,8:54:47,Page next clicked on page 4
131795,Spr 25 CoT Form A1,05/08/2025,8:54:50,Missing answers
131795,Spr 25 CoT Form A1,05/08/2025,8:54:57,Page next clicked on page 4
131795,Spr 25 CoT Form A1,05/08/2025,8:55:01,Missing answers
131795,Spr 25 CoT Form A1,05/08/2025,8:55:13,Page next clicked on page 4
131795,Spr 25 CoT Form A1,05/08/2025,8:55:17,Page 5 Loaded
131795,Spr 25 CoT Form A1,05/08/2025,8:55:21,Page next clicked on page 5
131795,Spr 25 CoT Form A1,05/08/2025,8:55:22,Page 6 Loaded
131795,Spr 25 CoT Form A1,05/08/2025,8:56:46,Page next clicked on page 6
131795,Spr 25 CoT Form A1,05/08/2025,8:56:47,Page 7 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:45:25,Begin activity Spring 2025 CoT HS Administration
131802,Spr 25 CoT Form B1r,05/08/2025,8:45:26,Page 1 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:45:29,Page next clicked on page 1
131802,Spr 25 CoT Form B1r,05/08/2025,8:45:30,Page 2 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:46:11,Page next clicked on page 2
131802,Spr 25 CoT Form B1r,05/08/2025,8:46:12,Page 3 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:46:30,Page next clicked on page 3
131802,Spr 25 CoT Form B1r,05/08/2025,8:46:32,Page 4 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:47:47,Page next clicked on page 4
131802,Spr 25 CoT Form B1r,05/08/2025,8:47:51,Page 5 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:48:38,Page next clicked on page 5
131802,Spr 25 CoT Form B1r,05/08/2025,8:48:39,Page 6 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:50:07,Page next clicked on page 6
131802,Spr 25 CoT Form B1r,05/08/2025,8:50:08,Page 7 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:50:59,Page next clicked on page 7
131802,Spr 25 CoT Form B1r,05/08/2025,8:51:00,Page 8 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:52:35,Page next clicked on page 8
131802,Spr 25 CoT Form B1r,05/08/2025,8:52:36,Page 9 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:56:17,Page next clicked on page 9
131802,Spr 25 CoT Form B1r,05/08/2025,8:56:17,Page 10 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:57:07,Page next clicked on page 10
131802,Spr 25 CoT Form B1r,05/08/2025,8:57:08,Page 11 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,8:57:34,Page next clicked on page 11
131802,Spr 25 CoT Form B1r,05/08/2025,8:57:36,Page 12 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:00:03,Page next clicked on page 12
131802,Spr 25 CoT Form B1r,05/08/2025,9:00:10,Page 13 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:01:10,Page next clicked on page 13
131802,Spr 25 CoT Form B1r,05/08/2025,9:01:11,Page 14 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:02:55,Page next clicked on page 14
131802,Spr 25 CoT Form B1r,05/08/2025,9:03:08,Page 15 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:03:08,Page next clicked on page 15
131802,Spr 25 CoT Form B1r,05/08/2025,9:03:09,Missing answers
131802,Spr 25 CoT Form B1r,05/08/2025,9:04:15,Page next clicked on page 15
131802,Spr 25 CoT Form B1r,05/08/2025,9:04:16,Page 16 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:07:03,Page next clicked on page 16
131802,Spr 25 CoT Form B1r,05/08/2025,9:07:06,Page 17 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:07:27,Page next clicked on page 17
131802,Spr 25 CoT Form B1r,05/08/2025,9:07:28,Page 18 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:09:00,Page next clicked on page 18
131802,Spr 25 CoT Form B1r,05/08/2025,9:09:04,Page 19 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:11:02,Page next clicked on page 19
131802,Spr 25 CoT Form B1r,05/08/2025,9:11:06,Page 20 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:13:14,Page next clicked on page 20
131802,Spr 25 CoT Form B1r,05/08/2025,9:13:16,Page 21 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:13:41,Page next clicked on page 21
131802,Spr 25 CoT Form B1r,05/08/2025,9:13:42,Page 22 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:14:12,Page next clicked on page 22
131802,Spr 25 CoT Form B1r,05/08/2025,9:14:13,Page 23 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:15:37,Page next clicked on page 23
131802,Spr 25 CoT Form B1r,05/08/2025,9:15:39,Page 24 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:18:04,Page next clicked on page 24
131802,Spr 25 CoT Form B1r,05/08/2025,9:18:06,Page 25 Loaded
131802,Spr 25 CoT Form B1r,05/08/2025,9:19:55,Page next clicked on page 25
131802,Spr 25 CoT Form B1r,05/08/2025,9:19:58,End activity Spring 2025 CoT HS Administration
131801,Spr 25 CoT Form B1,05/08/2025,8:51:19,Begin activity Spring 2025 CoT HS Administration
131801,Spr 25 CoT Form B1,05/08/2025,8:51:20,Page 1 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:51:22,Page next clicked on page 1
131801,Spr 25 CoT Form B1,05/08/2025,8:51:22,Page 2 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:51:25,Page next clicked on page 2
131801,Spr 25 CoT Form B1,05/08/2025,8:51:26,Page 3 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:51:48,Page next clicked on page 3
131801,Spr 25 CoT Form B1,05/08/2025,8:51:49,Page 4 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:53:14,Page next clicked on page 4
131801,Spr 25 CoT Form B1,05/08/2025,8:53:18,Page 5 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:53:21,Page next clicked on page 5
131801,Spr 25 CoT Form B1,05/08/2025,8:53:21,Page 6 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:55:24,Page next clicked on page 6
131801,Spr 25 CoT Form B1,05/08/2025,8:55:26,Page 7 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:57:28,Page next clicked on page 7
131801,Spr 25 CoT Form B1,05/08/2025,8:57:29,Page 8 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:58:28,Page next clicked on page 8
131801,Spr 25 CoT Form B1,05/08/2025,8:58:29,Page 9 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,8:59:08,Page next clicked on page 9
131801,Spr 25 CoT Form B1,05/08/2025,8:59:09,Page 10 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:00:54,Page next clicked on page 10
131801,Spr 25 CoT Form B1,05/08/2025,9:00:56,Page 11 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:01:22,Page next clicked on page 11
131801,Spr 25 CoT Form B1,05/08/2025,9:01:23,Page 12 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:02:18,Page next clicked on page 12
131801,Spr 25 CoT Form B1,05/08/2025,9:02:19,Page 13 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:03:53,Page next clicked on page 13
131801,Spr 25 CoT Form B1,05/08/2025,9:04:07,Page 14 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:05:56,Page next clicked on page 14
131801,Spr 25 CoT Form B1,05/08/2025,9:05:57,Page 15 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:07:59,Page next clicked on page 15
131801,Spr 25 CoT Form B1,05/08/2025,9:08:01,Page 16 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:09:06,Page next clicked on page 16
131801,Spr 25 CoT Form B1,05/08/2025,9:09:06,Page 17 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:10:27,Page next clicked on page 17
131801,Spr 25 CoT Form B1,05/08/2025,9:10:29,Page 18 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:12:20,Page next clicked on page 18
131801,Spr 25 CoT Form B1,05/08/2025,9:12:21,Page 19 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:20:49,Page next clicked on page 19
131801,Spr 25 CoT Form B1,05/08/2025,9:20:51,Page 20 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:21:25,Page next clicked on page 20
131801,Spr 25 CoT Form B1,05/08/2025,9:21:26,Page 21 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:25:20,Page next clicked on page 21
131801,Spr 25 CoT Form B1,05/08/2025,9:25:22,Page 22 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:28:33,Page next clicked on page 22
131801,Spr 25 CoT Form B1,05/08/2025,9:28:34,Page 23 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:29:48,Page next clicked on page 23
131801,Spr 25 CoT Form B1,05/08/2025,9:29:49,Page 24 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:30:02,Page next clicked on page 24
131801,Spr 25 CoT Form B1,05/08/2025,9:30:04,Page 25 Loaded
131801,Spr 25 CoT Form B1,05/08/2025,9:30:37,Page next clicked on page 25
131801,Spr 25 CoT Form B1,05/08/2025,9:30:39,End activity Spring 2025 CoT HS Administration
131794,Spr 25 CoT Form B1r,05/08/2025,8:18:45,Begin activity Spring 2025 CoT HS Administration
131794,Spr 25 CoT Form B1r,05/08/2025,8:18:46,Page 1 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:29:56,Page next clicked on page 1
131794,Spr 25 CoT Form B1r,05/08/2025,8:29:58,Page 2 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:45:44,Page 2 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:47:06,Page next clicked on page 2
131794,Spr 25 CoT Form B1r,05/08/2025,8:47:06,Missing answers
131794,Spr 25 CoT Form B1r,05/08/2025,8:47:12,Page next clicked on page 2
131794,Spr 25 CoT Form B1r,05/08/2025,8:47:14,Page 3 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:47:39,Page next clicked on page 3
131794,Spr 25 CoT Form B1r,05/08/2025,8:47:42,Page 4 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:49:39,Page next clicked on page 4
131794,Spr 25 CoT Form B1r,05/08/2025,8:49:43,Missing answers
131794,Spr 25 CoT Form B1r,05/08/2025,8:49:55,Page next clicked on page 4
131794,Spr 25 CoT Form B1r,05/08/2025,8:50:00,Page 5 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:50:04,Page next clicked on page 5
131794,Spr 25 CoT Form B1r,05/08/2025,8:50:05,Page 6 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:52:17,Page next clicked on page 6
131794,Spr 25 CoT Form B1r,05/08/2025,8:52:19,Page 7 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:53:23,Page next clicked on page 7
131794,Spr 25 CoT Form B1r,05/08/2025,8:53:24,Page 8 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:53:49,Page next clicked on page 8
131794,Spr 25 CoT Form B1r,05/08/2025,8:53:51,Page 9 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:54:53,Page next clicked on page 9
131794,Spr 25 CoT Form B1r,05/08/2025,8:54:55,Page 10 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:55:50,Page next clicked on page 10
131794,Spr 25 CoT Form B1r,05/08/2025,8:55:52,Page 11 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:57:07,Page next clicked on page 11
131794,Spr 25 CoT Form B1r,05/08/2025,8:57:09,Page 12 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,8:59:39,Page next clicked on page 12
131794,Spr 25 CoT Form B1r,05/08/2025,8:59:43,Page 13 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:02:14,Page next clicked on page 13
131794,Spr 25 CoT Form B1r,05/08/2025,9:02:17,Page 14 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:04:00,Page next clicked on page 14
131794,Spr 25 CoT Form B1r,05/08/2025,9:04:11,Page 15 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:05:01,Page next clicked on page 15
131794,Spr 25 CoT Form B1r,05/08/2025,9:05:03,Page 16 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:07:12,Page next clicked on page 16
131794,Spr 25 CoT Form B1r,05/08/2025,9:07:15,Page 17 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:08:40,Page next clicked on page 17
131794,Spr 25 CoT Form B1r,05/08/2025,9:08:42,Page 18 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:10:12,Page next clicked on page 18
131794,Spr 25 CoT Form B1r,05/08/2025,9:10:16,Page 19 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:12:59,Page next clicked on page 19
131794,Spr 25 CoT Form B1r,05/08/2025,9:13:05,Page 20 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:14:57,Page next clicked on page 20
131794,Spr 25 CoT Form B1r,05/08/2025,9:15:00,Page 21 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:15:40,Page next clicked on page 21
131794,Spr 25 CoT Form B1r,05/08/2025,9:15:42,Page 22 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:16:58,Page next clicked on page 22
131794,Spr 25 CoT Form B1r,05/08/2025,9:17:00,Page 23 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:19:07,Page next clicked on page 23
131794,Spr 25 CoT Form B1r,05/08/2025,9:19:10,Page 24 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:20:31,Page next clicked on page 24
131794,Spr 25 CoT Form B1r,05/08/2025,9:20:34,Page 25 Loaded
131794,Spr 25 CoT Form B1r,05/08/2025,9:21:24,Page next clicked on page 25
131794,Spr 25 CoT Form B1r,05/08/2025,9:21:28,End activity Spring 2025 CoT HS Administration
131796,Spr 25 CoT Form B1,05/06/2025,9:05:03,Begin activity Spring 2025 CoT HS Administration
131796,Spr 25 CoT Form B1,05/06/2025,9:05:03,Page 1 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:05:11,Page next clicked on page 1
131796,Spr 25 CoT Form B1,05/06/2025,9:05:12,Page 2 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:05:14,Page next clicked on page 2
131796,Spr 25 CoT Form B1,05/06/2025,9:05:14,Missing answers
131796,Spr 25 CoT Form B1,05/06/2025,9:05:43,Page next clicked on page 2
131796,Spr 25 CoT Form B1,05/06/2025,9:05:45,Page 3 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:06:17,Page next clicked on page 3
131796,Spr 25 CoT Form B1,05/06/2025,9:06:18,Missing answers
131796,Spr 25 CoT Form B1,05/06/2025,9:06:25,Page next clicked on page 3
131796,Spr 25 CoT Form B1,05/06/2025,9:06:26,Missing answers
131796,Spr 25 CoT Form B1,05/06/2025,9:06:37,Page next clicked on page 3
131796,Spr 25 CoT Form B1,05/06/2025,9:06:39,Page 4 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:13:11,Page next clicked on page 4
131796,Spr 25 CoT Form B1,05/06/2025,9:13:16,Page 5 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:13:18,Page next clicked on page 5
131796,Spr 25 CoT Form B1,05/06/2025,9:13:19,Page 6 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:18:06,Page next clicked on page 6
131796,Spr 25 CoT Form B1,05/06/2025,9:18:10,Page 7 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:21:16,Page next clicked on page 7
131796,Spr 25 CoT Form B1,05/06/2025,9:21:18,Page 8 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:23:14,Page next clicked on page 8
131796,Spr 25 CoT Form B1,05/06/2025,9:23:15,Page 9 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:24:05,Page next clicked on page 9
131796,Spr 25 CoT Form B1,05/06/2025,9:24:07,Page 10 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:28:07,Page next clicked on page 10
131796,Spr 25 CoT Form B1,05/06/2025,9:28:09,Page 11 Loaded
131796,Spr 25 CoT Form B1,05/06/2025,9:32:20,Pause activity Spring 2025 CoT HS Administration
131796,Spr 25 CoT Form B1,05/08/2025,8:46:45,Continue activity Spring 2025 CoT HS Administration
131796,Spr 25 CoT Form B1,05/08/2025,8:46:45,Page 11 Loaded
131796,Spr 25 CoT Form B1,05/08/2025,8:47:49,Page next clicked on page 11
131796,Spr 25 CoT Form B1,05/08/2025,8:47:52,Page 12 Loaded
131796,Spr 25 CoT Form B1,05/08/2025,8:48:41,Page next clicked on page 12
131796,Spr 25 CoT Form B1,05/08/2025,8:48:43,Page 13 Loaded
